Price,Date of departure,Available seats,Arrival country code,Arrival country name,Departure country code,Departure country name249.99,2023-04-02,10,FAO,Faro,BRU,Brussel91.99,2023-03-29,10,ALC,Alicante,BRU,Brussel97.99,2023-03-30,10,ALC,Alicante,BRU,Brussel159.99,2023-03-31,10,ALC,Alicante,BRU,Brussel159.99,2023-03-31,10,ALC,Alicante,BRU,Brussel289.99,2023-04-01,10,ALC,Alicante,BRU,Brussel179.99,2023-04-01,10,ALC,Alicante,BRU,Brussel164.99,2023-04-02,10,ALC,Alicante,BRU,Brussel159.99,2023-04-02,10,ALC,Alicante,BRU,Brussel169.99,2023-04-03,10,ALC,Alicante,BRU,Brussel194.99,2023-04-04,10,ALC,Alicante,BRU,Brussel149.99,2023-04-02,10,IBZ,Ibiza,BRU,Brussel144.99,2023-03-29,10,AGP,Malaga,BRU,Brussel129.99,2023-03-30,10,AGP,Malaga,BRU,Brussel174.99,2023-03-31,10,AGP,Malaga,BRU,Brussel329.99,2023-04-01,10,AGP,Malaga,BRU,Brussel269.99,2023-04-01,9,AGP,Malaga,BRU,Brussel199.99,2023-04-02,10,AGP,Malaga,BRU,Brussel194.99,2023-04-02,10,AGP,Malaga,BRU,Brussel214.99,2023-04-03,10,AGP,Malaga,BRU,Brussel169.99,2023-04-03,10,AGP,Malaga,BRU,Brussel154.99,2023-04-04,10,AGP,Malaga,BRU,Brussel149.99,2023-04-04,10,AGP,Malaga,BRU,Brussel149.99,2023-03-31,10,PMI,Palma de Mallorca,BRU,Brussel199.99,2023-04-02,10,PMI,Palma de Mallorca,BRU,Brussel154.99,2023-04-04,10,PMI,Palma de Mallorca,BRU,Brussel189.99,2023-03-29,10,TFS,Tenerife,BRU,Brussel159.99,2023-03-30,10,TFS,Tenerife,BRU,Brussel279.99,2023-03-31,10,TFS,Tenerife,BRU,Brussel249.99,2023-03-31,10,TFS,Tenerife,BRU,Brussel689.99,2023-04-01,2,TFS,Tenerife,BRU,Brussel469.99,2023-04-01,10,TFS,Tenerife,BRU,Brussel229.99,2023-04-01,10,TFS,Tenerife,BRU,Brussel259.99,2023-04-02,10,TFS,Tenerife,BRU,Brussel489.99,2023-04-03,10,TFS,Tenerife,BRU,Brussel369.99,2023-04-04,10,TFS,Tenerife,BRU,Brussel219.99,2023-04-09,10,FAO,Faro,BRU,Brussel
174.99,2023-05-20,10,ALC,Alicante,BRU,Brussel
119.99,2023-05-21,10,ALC,Alicante,BRU,Brussel
129.99,2023-05-22,10,ALC,Alicante,BRU,Brussel
134.99,2023-05-23,10,ALC,Alicante,BRU,Brussel
499.99,2023-05-18,1,IBZ,Ibiza,BRU,Brussel
154.99,2023-05-20,10,IBZ,Ibiza,BRU,Brussel
129.99,2023-05-21,10,IBZ,Ibiza,BRU,Brussel
89.99,2023-05-23,10,IBZ,Ibiza,BRU,Brussel
269.99,2023-05-17,10,AGP,Malaga,BRU,Brussel
199.99,2023-05-19,10,AGP,Malaga,BRU,Brussel
124.99,2023-05-20,10,AGP,Malaga,BRU,Brussel
124.99,2023-05-21,10,AGP,Malaga,BRU,Brussel
114.99,2023-05-21,10,AGP,Malaga,BRU,Brussel
124.99,2023-05-22,10,AGP,Malaga,BRU,Brussel
99.99,2023-05-23,10,AGP,Malaga,BRU,Brussel
269.99,2023-05-17,10,PMI,Palma de Mallorca,BRU,Brussel
294.99,2023-05-18,10,PMI,Palma de Mallorca,BRU,Brussel
244.99,2023-05-19,10,PMI,Palma de Mallorca,BRU,Brussel
149.99,2023-05-20,10,PMI,Palma de Mallorca,BRU,Brussel
259.99,2023-05-21,10,PMI,Palma de Mallorca,BRU,Brussel
114.99,2023-05-22,10,PMI,Palma de Mallorca,BRU,Brussel
89.99,2023-05-23,10,PMI,Palma de Mallorca,BRU,Brussel
289.99,2023-05-17,10,TFS,Tenerife,BRU,Brussel
289.99,2023-05-18,10,TFS,Tenerife,BRU,Brussel
264.99,2023-05-19,10,TFS,Tenerife,BRU,Brussel
209.99,2023-05-19,10,TFS,Tenerife,BRU,Brussel
214.99,2023-05-20,10,TFS,Tenerife,BRU,Brussel
199.99,2023-05-21,10,TFS,Tenerife,BRU,Brussel
264.99,2023-05-22,10,TFS,Tenerife,BRU,Brussel
264.99,2023-05-23,10,TFS,Tenerife,BRU,Brussel
279.99,2023-05-26,10,CFU,Corfu,BRU,Brussel
279.99,2023-05-28,10,CFU,Corfu,BRU,Brussel
279.99,2023-05-29,10,CFU,Corfu,BRU,Brussel
189.99,2023-05-30,10,CFU,Corfu,BRU,Brussel
169.99,2023-05-24,10,HER,Kreta-Heraklion,BRU,Brussel
169.99,2023-05-25,10,HER,Kreta-Heraklion,BRU,Brussel
294.99,2023-05-26,10,HER,Kreta-Heraklion,BRU,Brussel
294.99,2023-05-27,10,HER,Kreta-Heraklion,BRU,Brussel
199.99,2023-05-28,10,HER,Kreta-Heraklion,BRU,Brussel
349.99,2023-05-29,10,HER,Kreta-Heraklion,BRU,Brussel
349.99,2023-05-26,10,RHO,Rhodos,BRU,Brussel
294.99,2023-05-27,10,RHO,Rhodos,BRU,Brussel
199.99,2023-05-28,10,RHO,Rhodos,BRU,Brussel
299.99,2023-05-30,10,RHO,Rhodos,BRU,Brussel
249.99,2023-05-27,10,BDS,Brindisi,BRU,Brussel
144.99,2023-05-30,10,BDS,Brindisi,BRU,Brussel
234.99,2023-05-26,10,NAP,Napels,BRU,Brussel
189.99,2023-05-29,10,NAP,Napels,BRU,Brussel
234.99,2023-05-26,10,PMO,Palermo,BRU,Brussel
219.99,2023-05-29,10,PMO,Palermo,BRU,Brussel
249.99,2023-05-25,10,FAO,Faro,BRU,Brussel
234.99,2023-05-28,10,FAO,Faro,BRU,Brussel
104.99,2023-05-24,10,ALC,Alicante,BRU,Brussel
114.99,2023-05-24,10,ALC,Alicante,BRU,Brussel
104.99,2023-05-25,10,ALC,Alicante,BRU,Brussel
179.99,2023-05-26,10,ALC,Alicante,BRU,Brussel
179.99,2023-05-27,10,ALC,Alicante,BRU,Brussel
139.99,2023-05-28,10,ALC,Alicante,BRU,Brussel
134.99,2023-05-29,10,ALC,Alicante,BRU,Brussel
109.99,2023-05-30,10,ALC,Alicante,BRU,Brussel
234.99,2023-05-27,10,IBZ,Ibiza,BRU,Brussel
129.99,2023-05-28,10,IBZ,Ibiza,BRU,Brussel
119.99,2023-05-30,10,IBZ,Ibiza,BRU,Brussel
144.99,2023-05-24,10,AGP,Malaga,BRU,Brussel
209.99,2023-05-26,10,AGP,Malaga,BRU,Brussel
209.99,2023-05-27,10,AGP,Malaga,BRU,Brussel
134.99,2023-05-28,10,AGP,Malaga,BRU,Brussel
134.99,2023-05-29,10,AGP,Malaga,BRU,Brussel
114.99,2023-05-30,10,AGP,Malaga,BRU,Brussel
93.99,2023-05-24,10,PMI,Palma de Mallorca,BRU,Brussel
189.99,2023-05-25,10,PMI,Palma de Mallorca,BRU,Brussel
274.99,2023-05-26,10,PMI,Palma de Mallorca,BRU,Brussel
234.99,2023-05-27,10,PMI,Palma de Mallorca,BRU,Brussel
229.99,2023-05-28,10,PMI,Palma de Mallorca,BRU,Brussel
139.99,2023-05-29,10,PMI,Palma de Mallorca,BRU,Brussel
85.99,2023-05-30,10,PMI,Palma de Mallorca,BRU,Brussel
209.99,2023-05-24,10,TFS,Tenerife,BRU,Brussel
204.99,2023-05-25,10,TFS,Tenerife,BRU,Brussel
309.99,2023-05-26,10,TFS,Tenerife,BRU,Brussel
204.99,2023-05-26,10,TFS,Tenerife,BRU,Brussel
274.99,2023-05-27,10,TFS,Tenerife,BRU,Brussel
219.99,2023-05-28,10,TFS,Tenerife,BRU,Brussel
274.99,2023-05-29,10,TFS,Tenerife,BRU,Brussel
194.99,2023-05-30,10,TFS,Tenerife,BRU,Brussel
189.99,2023-06-02,10,CFU,Corfu,BRU,Brussel
189.99,2023-06-04,10,CFU,Corfu,BRU,Brussel
189.99,2023-06-05,10,CFU,Corfu,BRU,Brussel
159.99,2023-06-06,10,CFU,Corfu,BRU,Brussel
169.99,2023-05-31,10,HER,Kreta-Heraklion,BRU,Brussel
189.99,2023-06-01,10,HER,Kreta-Heraklion,BRU,Brussel
149.99,2023-06-02,10,HER,Kreta-Heraklion,BRU,Brussel
189.99,2023-06-03,10,HER,Kreta-Heraklion,BRU,Brussel
149.99,2023-06-04,10,HER,Kreta-Heraklion,BRU,Brussel
189.99,2023-06-05,10,HER,Kreta-Heraklion,BRU,Brussel
219.99,2023-06-02,10,RHO,Rhodos,BRU,Brussel
159.99,2023-06-03,10,RHO,Rhodos,BRU,Brussel
149.99,2023-06-04,10,RHO,Rhodos,BRU,Brussel
249.99,2023-06-06,10,RHO,Rhodos,BRU,Brussel
154.99,2023-06-03,10,BDS,Brindisi,BRU,Brussel
139.99,2023-06-06,10,BDS,Brindisi,BRU,Brussel
174.99,2023-06-02,10,NAP,Napels,BRU,Brussel
219.99,2023-06-05,10,NAP,Napels,BRU,Brussel
179.99,2023-06-02,10,PMO,Palermo,BRU,Brussel
199.99,2023-06-05,10,PMO,Palermo,BRU,Brussel
154.99,2023-06-01,10,FAO,Faro,BRU,Brussel
154.99,2023-06-04,10,FAO,Faro,BRU,Brussel
109.99,2023-05-31,10,ALC,Alicante,BRU,Brussel
104.99,2023-05-31,10,ALC,Alicante,BRU,Brussel
104.99,2023-06-01,10,ALC,Alicante,BRU,Brussel
149.99,2023-06-02,10,ALC,Alicante,BRU,Brussel
149.99,2023-06-03,10,ALC,Alicante,BRU,Brussel
149.99,2023-06-04,10,ALC,Alicante,BRU,Brussel
134.99,2023-06-05,10,ALC,Alicante,BRU,Brussel
149.99,2023-06-06,10,ALC,Alicante,BRU,Brussel
369.99,2023-06-01,8,IBZ,Ibiza,BRU,Brussel
114.99,2023-06-03,10,IBZ,Ibiza,BRU,Brussel
95.99,2023-06-04,10,IBZ,Ibiza,BRU,Brussel
149.99,2023-06-06,10,IBZ,Ibiza,BRU,Brussel
154.99,2023-05-31,10,AGP,Malaga,BRU,Brussel
199.99,2023-06-01,10,AGP,Malaga,BRU,Brussel
169.99,2023-06-02,10,AGP,Malaga,BRU,Brussel
159.99,2023-06-03,10,AGP,Malaga,BRU,Brussel
169.99,2023-06-04,10,AGP,Malaga,BRU,Brussel
169.99,2023-06-05,10,AGP,Malaga,BRU,Brussel
159.99,2023-06-06,10,AGP,Malaga,BRU,Brussel
91.99,2023-05-31,10,PMI,Palma de Mallorca,BRU,Brussel
169.99,2023-06-01,10,PMI,Palma de Mallorca,BRU,Brussel
179.99,2023-06-02,10,PMI,Palma de Mallorca,BRU,Brussel
179.99,2023-06-03,10,PMI,Palma de Mallorca,BRU,Brussel
179.99,2023-06-04,10,PMI,Palma de Mallorca,BRU,Brussel
149.99,2023-06-05,10,PMI,Palma de Mallorca,BRU,Brussel
97.99,2023-06-06,10,PMI,Palma de Mallorca,BRU,Brussel
209.99,2023-05-31,10,TFS,Tenerife,BRU,Brussel
209.99,2023-06-01,10,TFS,Tenerife,BRU,Brussel
264.99,2023-06-02,10,TFS,Tenerife,BRU,Brussel
194.99,2023-06-02,10,TFS,Tenerife,BRU,Brussel
234.99,2023-06-03,10,TFS,Tenerife,BRU,Brussel
199.99,2023-06-04,10,TFS,Tenerife,BRU,Brussel
229.99,2023-06-05,10,TFS,Tenerife,BRU,Brussel
204.99,2023-06-06,10,TFS,Tenerife,BRU,Brussel
189.99,2023-06-09,10,CFU,Corfu,BRU,Brussel
189.99,2023-06-11,10,CFU,Corfu,BRU,Brussel
189.99,2023-06-12,10,CFU,Corfu,BRU,Brussel
149.99,2023-06-13,10,CFU,Corfu,BRU,Brussel
189.99,2023-06-07,10,HER,Kreta-Heraklion,BRU,Brussel
189.99,2023-06-08,10,HER,Kreta-Heraklion,BRU,Brussel
154.99,2023-06-09,10,HER,Kreta-Heraklion,BRU,Brussel
174.99,2023-06-10,10,HER,Kreta-Heraklion,BRU,Brussel
149.99,2023-06-11,10,HER,Kreta-Heraklion,BRU,Brussel
164.99,2023-06-12,10,HER,Kreta-Heraklion,BRU,Brussel
249.99,2023-06-09,10,RHO,Rhodos,BRU,Brussel
149.99,2023-06-10,10,RHO,Rhodos,BRU,Brussel
149.99,2023-06-11,10,RHO,Rhodos,BRU,Brussel
249.99,2023-06-13,10,RHO,Rhodos,BRU,Brussel
154.99,2023-06-10,10,BDS,Brindisi,BRU,Brussel
134.99,2023-06-13,10,BDS,Brindisi,BRU,Brussel
179.99,2023-06-09,10,NAP,Napels,BRU,Brussel
204.99,2023-06-12,10,NAP,Napels,BRU,Brussel
179.99,2023-06-09,10,PMO,Palermo,BRU,Brussel
169.99,2023-06-12,10,PMO,Palermo,BRU,Brussel
154.99,2023-06-08,10,FAO,Faro,BRU,Brussel
144.99,2023-06-11,10,FAO,Faro,BRU,Brussel
104.99,2023-06-07,10,ALC,Alicante,BRU,Brussel
104.99,2023-06-07,10,ALC,Alicante,BRU,Brussel
109.99,2023-06-08,10,ALC,Alicante,BRU,Brussel
104.99,2023-06-09,10,ALC,Alicante,BRU,Brussel
149.99,2023-06-10,10,ALC,Alicante,BRU,Brussel
129.99,2023-06-11,10,ALC,Alicante,BRU,Brussel
109.99,2023-06-12,10,ALC,Alicante,BRU,Brussel
104.99,2023-06-13,10,ALC,Alicante,BRU,Brussel
189.99,2023-06-08,10,IBZ,Ibiza,BRU,Brussel
114.99,2023-06-10,10,IBZ,Ibiza,BRU,Brussel
85.99,2023-06-11,10,IBZ,Ibiza,BRU,Brussel
75.99,2023-06-13,10,IBZ,Ibiza,BRU,Brussel
119.99,2023-06-07,10,AGP,Malaga,BRU,Brussel
169.99,2023-06-08,10,AGP,Malaga,BRU,Brussel
159.99,2023-06-09,10,AGP,Malaga,BRU,Brussel
119.99,2023-06-10,10,AGP,Malaga,BRU,Brussel
149.99,2023-06-11,10,AGP,Malaga,BRU,Brussel
159.99,2023-06-12,10,AGP,Malaga,BRU,Brussel
114.99,2023-06-13,10,AGP,Malaga,BRU,Brussel
109.99,2023-06-07,10,PMI,Palma de Mallorca,BRU,Brussel
149.99,2023-06-08,10,PMI,Palma de Mallorca,BRU,Brussel
169.99,2023-06-09,10,PMI,Palma de Mallorca,BRU,Brussel
149.99,2023-06-10,10,PMI,Palma de Mallorca,BRU,Brussel
124.99,2023-06-11,10,PMI,Palma de Mallorca,BRU,Brussel
129.99,2023-06-12,10,PMI,Palma de Mallorca,BRU,Brussel
85.99,2023-06-13,10,PMI,Palma de Mallorca,BRU,Brussel
159.99,2023-06-07,10,TFS,Tenerife,BRU,Brussel
164.99,2023-06-08,10,TFS,Tenerife,BRU,Brussel
204.99,2023-06-09,10,TFS,Tenerife,BRU,Brussel
149.99,2023-06-09,10,TFS,Tenerife,BRU,Brussel
194.99,2023-06-10,10,TFS,Tenerife,BRU,Brussel
164.99,2023-06-11,10,TFS,Tenerife,BRU,Brussel
229.99,2023-06-12,10,TFS,Tenerife,BRU,Brussel
204.99,2023-06-13,10,TFS,Tenerife,BRU,Brussel
189.99,2023-06-16,10,CFU,Corfu,BRU,Brussel
189.99,2023-06-18,10,CFU,Corfu,BRU,Brussel
189.99,2023-06-19,10,CFU,Corfu,BRU,Brussel
149.99,2023-06-20,10,CFU,Corfu,BRU,Brussel
149.99,2023-06-14,10,HER,Kreta-Heraklion,BRU,Brussel
149.99,2023-06-15,10,HER,Kreta-Heraklion,BRU,Brussel
179.99,2023-06-16,10,HER,Kreta-Heraklion,BRU,Brussel
184.99,2023-06-17,10,HER,Kreta-Heraklion,BRU,Brussel
149.99,2023-06-18,10,HER,Kreta-Heraklion,BRU,Brussel
189.99,2023-06-19,10,HER,Kreta-Heraklion,BRU,Brussel
249.99,2023-06-16,10,RHO,Rhodos,BRU,Brussel
149.99,2023-06-17,9,RHO,Rhodos,BRU,Brussel
149.99,2023-06-18,10,RHO,Rhodos,BRU,Brussel
219.99,2023-06-20,10,RHO,Rhodos,BRU,Brussel
154.99,2023-06-17,10,BDS,Brindisi,BRU,Brussel
154.99,2023-06-20,10,BDS,Brindisi,BRU,Brussel
164.99,2023-06-16,10,NAP,Napels,BRU,Brussel
209.99,2023-06-19,10,NAP,Napels,BRU,Brussel
179.99,2023-06-16,10,PMO,Palermo,BRU,Brussel
219.99,2023-06-19,10,PMO,Palermo,BRU,Brussel
154.99,2023-06-15,10,FAO,Faro,BRU,Brussel
139.99,2023-06-18,10,FAO,Faro,BRU,Brussel
95.99,2023-06-14,10,ALC,Alicante,BRU,Brussel
99.99,2023-06-14,10,ALC,Alicante,BRU,Brussel
139.99,2023-06-15,10,ALC,Alicante,BRU,Brussel
149.99,2023-06-16,10,ALC,Alicante,BRU,Brussel
199.99,2023-06-17,10,ALC,Alicante,BRU,Brussel
124.99,2023-06-18,10,ALC,Alicante,BRU,Brussel
154.99,2023-06-19,10,ALC,Alicante,BRU,Brussel
129.99,2023-06-20,10,ALC,Alicante,BRU,Brussel
209.99,2023-06-15,10,IBZ,Ibiza,BRU,Brussel
99.99,2023-06-17,10,IBZ,Ibiza,BRU,Brussel
75.99,2023-06-18,10,IBZ,Ibiza,BRU,Brussel
99.99,2023-06-20,10,IBZ,Ibiza,BRU,Brussel
109.99,2023-06-14,10,AGP,Malaga,BRU,Brussel
159.99,2023-06-15,10,AGP,Malaga,BRU,Brussel
159.99,2023-06-16,10,AGP,Malaga,BRU,Brussel
159.99,2023-06-17,10,AGP,Malaga,BRU,Brussel
149.99,2023-06-18,10,AGP,Malaga,BRU,Brussel
184.99,2023-06-19,10,AGP,Malaga,BRU,Brussel
214.99,2023-06-20,10,AGP,Malaga,BRU,Brussel
99.99,2023-06-14,10,PMI,Palma de Mallorca,BRU,Brussel
179.99,2023-06-15,10,PMI,Palma de Mallorca,BRU,Brussel
169.99,2023-06-16,10,PMI,Palma de Mallorca,BRU,Brussel
149.99,2023-06-17,10,PMI,Palma de Mallorca,BRU,Brussel
219.99,2023-06-18,10,PMI,Palma de Mallorca,BRU,Brussel
149.99,2023-06-19,10,PMI,Palma de Mallorca,BRU,Brussel
89.99,2023-06-20,10,PMI,Palma de Mallorca,BRU,Brussel
179.99,2023-06-14,10,TFS,Tenerife,BRU,Brussel
184.99,2023-06-15,10,TFS,Tenerife,BRU,Brussel
264.99,2023-06-16,10,TFS,Tenerife,BRU,Brussel
189.99,2023-06-16,10,TFS,Tenerife,BRU,Brussel
234.99,2023-06-17,10,TFS,Tenerife,BRU,Brussel
199.99,2023-06-18,10,TFS,Tenerife,BRU,Brussel
239.99,2023-06-19,10,TFS,Tenerife,BRU,Brussel
214.99,2023-06-20,10,TFS,Tenerife,BRU,Brussel
219.99,2023-06-23,10,CFU,Corfu,BRU,Brussel
254.99,2023-06-25,10,CFU,Corfu,BRU,Brussel
209.99,2023-06-26,10,CFU,Corfu,BRU,Brussel
234.99,2023-06-27,10,CFU,Corfu,BRU,Brussel
159.99,2023-06-21,10,HER,Kreta-Heraklion,BRU,Brussel
189.99,2023-06-22,10,HER,Kreta-Heraklion,BRU,Brussel
199.99,2023-06-23,10,HER,Kreta-Heraklion,BRU,Brussel
219.99,2023-06-24,10,HER,Kreta-Heraklion,BRU,Brussel
219.99,2023-06-25,10,HER,Kreta-Heraklion,BRU,Brussel
219.99,2023-06-26,10,HER,Kreta-Heraklion,BRU,Brussel
199.99,2023-06-23,10,RHO,Rhodos,BRU,Brussel
219.99,2023-06-24,10,RHO,Rhodos,BRU,Brussel
219.99,2023-06-25,10,RHO,Rhodos,BRU,Brussel
369.99,2023-06-27,10,RHO,Rhodos,BRU,Brussel
169.99,2023-06-24,10,BDS,Brindisi,BRU,Brussel
169.99,2023-06-27,10,BDS,Brindisi,BRU,Brussel
169.99,2023-06-23,10,NAP,Napels,BRU,Brussel
239.99,2023-06-26,10,NAP,Napels,BRU,Brussel
184.99,2023-06-23,10,PMO,Palermo,BRU,Brussel
239.99,2023-06-26,10,PMO,Palermo,BRU,Brussel
179.99,2023-06-22,10,FAO,Faro,BRU,Brussel
169.99,2023-06-25,10,FAO,Faro,BRU,Brussel
134.99,2023-06-21,10,ALC,Alicante,BRU,Brussel
114.99,2023-06-21,10,ALC,Alicante,BRU,Brussel
119.99,2023-06-22,10,ALC,Alicante,BRU,Brussel
139.99,2023-06-23,10,ALC,Alicante,BRU,Brussel
179.99,2023-06-24,10,ALC,Alicante,BRU,Brussel
134.99,2023-06-25,10,ALC,Alicante,BRU,Brussel
139.99,2023-06-26,10,ALC,Alicante,BRU,Brussel
154.99,2023-06-27,10,ALC,Alicante,BRU,Brussel
299.99,2023-06-22,10,IBZ,Ibiza,BRU,Brussel
109.99,2023-06-24,10,IBZ,Ibiza,BRU,Brussel
99.99,2023-06-25,10,IBZ,Ibiza,BRU,Brussel
119.99,2023-06-27,10,IBZ,Ibiza,BRU,Brussel
129.99,2023-06-21,10,AGP,Malaga,BRU,Brussel
144.99,2023-06-22,10,AGP,Malaga,BRU,Brussel
214.99,2023-06-23,10,AGP,Malaga,BRU,Brussel
164.99,2023-06-24,10,AGP,Malaga,BRU,Brussel
144.99,2023-06-25,10,AGP,Malaga,BRU,Brussel
149.99,2023-06-26,10,AGP,Malaga,BRU,Brussel
159.99,2023-06-27,10,AGP,Malaga,BRU,Brussel
149.99,2023-06-21,10,PMI,Palma de Mallorca,BRU,Brussel
149.99,2023-06-22,10,PMI,Palma de Mallorca,BRU,Brussel
149.99,2023-06-23,10,PMI,Palma de Mallorca,BRU,Brussel
119.99,2023-06-24,10,PMI,Palma de Mallorca,BRU,Brussel
104.99,2023-06-25,10,PMI,Palma de Mallorca,BRU,Brussel
109.99,2023-06-26,10,PMI,Palma de Mallorca,BRU,Brussel
114.99,2023-06-27,10,PMI,Palma de Mallorca,BRU,Brussel
214.99,2023-06-21,10,TFS,Tenerife,BRU,Brussel
209.99,2023-06-22,10,TFS,Tenerife,BRU,Brussel
219.99,2023-06-23,10,TFS,Tenerife,BRU,Brussel
199.99,2023-06-23,10,TFS,Tenerife,BRU,Brussel
274.99,2023-06-24,10,TFS,Tenerife,BRU,Brussel
229.99,2023-06-25,10,TFS,Tenerife,BRU,Brussel
249.99,2023-06-26,10,TFS,Tenerife,BRU,Brussel
229.99,2023-06-27,10,TFS,Tenerife,BRU,Brussel
259.99,2023-06-30,10,CFU,Corfu,BRU,Brussel
329.99,2023-07-02,10,CFU,Corfu,BRU,Brussel
329.99,2023-07-03,10,CFU,Corfu,BRU,Brussel
329.99,2023-07-04,10,CFU,Corfu,BRU,Brussel
249.99,2023-06-28,10,HER,Kreta-Heraklion,BRU,Brussel
269.99,2023-06-29,10,HER,Kreta-Heraklion,BRU,Brussel
269.99,2023-06-30,10,HER,Kreta-Heraklion,BRU,Brussel
399.99,2023-07-01,10,HER,Kreta-Heraklion,BRU,Brussel
269.99,2023-07-02,10,HER,Kreta-Heraklion,BRU,Brussel
399.99,2023-07-03,10,HER,Kreta-Heraklion,BRU,Brussel
369.99,2023-07-04,10,HER,Kreta-Heraklion,BRU,Brussel
369.99,2023-06-30,10,RHO,Rhodos,BRU,Brussel
399.99,2023-07-01,10,RHO,Rhodos,BRU,Brussel
269.99,2023-07-02,10,RHO,Rhodos,BRU,Brussel
399.99,2023-07-03,10,RHO,Rhodos,BRU,Brussel
369.99,2023-07-04,10,RHO,Rhodos,BRU,Brussel
199.99,2023-07-01,10,BDS,Brindisi,BRU,Brussel
199.99,2023-07-04,10,BDS,Brindisi,BRU,Brussel
249.99,2023-06-30,10,NAP,Napels,BRU,Brussel
309.99,2023-07-03,10,NAP,Napels,BRU,Brussel
339.99,2023-06-30,10,PMO,Palermo,BRU,Brussel
359.99,2023-07-03,10,PMO,Palermo,BRU,Brussel
169.99,2023-06-29,10,FAO,Faro,BRU,Brussel
189.99,2023-07-01,10,FAO,Faro,BRU,Brussel
199.99,2023-07-02,10,FAO,Faro,BRU,Brussel
159.99,2023-06-28,10,ALC,Alicante,BRU,Brussel
